rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	90-100	1,00000	1,02236	AEMMT	1,00000	1,00034	0,00109	91,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	71,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	82,89	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	65,21	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	80-90	1,02236	1,04472	AEMMT	1,00000	1,00034	0,00109	5,90	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	23,50	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	6,21	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	18,94	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	70-80	1,04472	1,06708	AEMMT	1,00000	1,00034	0,00109	1,80	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	1,50	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	4,33	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	8,52	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	60-70	1,06708	1,08944	AEMMT	1,00000	1,00034	0,00109	0,90	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	2,94	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	3,63	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	50-60	1,08944	1,11180	AEMMT	1,00000	1,00034	0,00109	0,40	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	1,53	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	2,01	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	40-50	1,11180	1,13416	AEMMT	1,00000	1,00034	0,00109	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	0,64	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	0,73	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	30-40	1,13416	1,15652	AEMMT	1,00000	1,00034	0,00109	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	0,64	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	0,69	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	20-30	1,15652	1,17888	AEMMT	1,00000	1,00034	0,00109	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	0,45	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	10-20	1,17888	1,20124	AEMMT	1,00000	1,00034	0,00109	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	0,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	0,33	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	0,00	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
rand0000-with-communication-costs-50-tasks.stg	2	--//--	1,00000	1,22360	LoadBalance	0-10	1,20124	1,22360	AEMMT	1,00000	1,00034	0,00109	0,00	Média Simples	100,0	0,9023	0,8513	0,8098	0,0315	AEMMT	1,00000	1,00068	0,00143	4,00	Média Harmônica	100,00	1,0081	0,8311	0,8108	0,0255	AEMMD	1,00000	1,00000	0,00000	0,05	3294,9	83,9890	0,8396	0,7859	0,0365	0,7751	0,7235	0,0387	NSGAII	1,00000	1,00022	0,00069	0,28	35,7	2,2547	0,5741	0,5430	0,0217	0,5412	0,4831	0,0356
