makespan,loadBalance,flowtime,communicationCost,waitingTime
210.0,1.02189781,4764.0,373.0,1078.0
231.0,1.081967213,5019.0,357.0,692.0
274.0,1.018587361,6174.0,428.0,1263.0
226.0,1.081339713,5305.0,331.0,984.0
234.0,1.049327354,4948.0,326.0,964.0
202.0,1.038560411,4697.0,315.0,954.0
267.0,1.053254438,5610.0,346.0,1021.0
213.0,1.028985507,4655.0,354.0,759.0
231.0,1.071925754,5292.0,335.0,1187.0
219.0,1.00228833,5632.0,333.0,1180.0
207.0,1.012224939,4562.0,312.0,1062.0
259.0,1.06147541,5589.0,324.0,733.0
212.0,1.03163017,4864.0,326.0,1049.0
238.0,1.025862069,6355.0,322.0,1032.0
226.0,1.004444444,5301.0,332.0,781.0
210.0,1.002386635,5269.0,290.0,1153.0
255.0,1.0625,5222.0,345.0,1250.0
232.0,1.010893246,5425.0,344.0,1323.0
232.0,1.045045045,4975.0,284.0,966.0
221.0,1.04,5759.0,381.0,1063.0
236.0,1.012875536,5479.0,308.0,1122.0
219.0,1.030588235,4918.0,389.0,964.0
192.0,1.087818697,4659.0,305.0,934.0
260.0,1.017612524,6229.0,315.0,1067.0
241.0,1.021186441,6144.0,315.0,1106.0
226.0,1.020316027,5353.0,365.0,800.0
228.0,1.020134228,5333.0,299.0,672.0
234.0,1.049327354,6149.0,352.0,1357.0
229.0,1.020044543,5365.0,324.0,1149.0
248.0,1.004048583,5583.0,370.0,859.0
214.0,1.043902439,4693.0,317.0,735.0
197.0,1.023376623,5058.0,320.0,877.0
257.0,1.00390625,6263.0,408.0,1132.0
195.0,1.010362694,4648.0,353.0,897.0
262.0,1.017475728,6493.0,358.0,1293.0
215.0,1.085858586,5018.0,332.0,1075.0
235.0,1.010752688,6222.0,365.0,1126.0
227.0,1.008888889,5568.0,335.0,1377.0
216.0,1.145888594,5192.0,276.0,1066.0
232.0,1.013100437,6024.0,361.0,1331.0
221.0,1.03271028,5438.0,344.0,1126.0
216.0,1.009345794,5254.0,332.0,933.0
182.0,1.011111111,4461.0,324.0,1081.0
204.0,1.014925373,5249.0,338.0,720.0
208.0,1.014634146,5296.0,337.0,1026.0
175.0,1.008645533,4346.0,292.0,1020.0
212.0,1.04950495,5174.0,358.0,1235.0
222.0,1.077669903,5122.0,373.0,804.0
261.0,1.023529412,6367.0,378.0,1310.0
188.0,1.071225071,4433.0,345.0,1044.0
248.0,1.05982906,5797.0,323.0,851.0
278.0,1.016453382,6455.0,325.0,1029.0
207.0,1.050761421,4779.0,274.0,1249.0
218.0,1.018691589,5379.0,287.0,1126.0
193.0,1.048913043,4590.0,273.0,1098.0
220.0,1.020881671,5288.0,307.0,1028.0
222.0,1.04964539,4980.0,294.0,903.0
244.0,1.023060797,6107.0,308.0,1371.0
209.0,1.002398082,5186.0,290.0,1049.0
224.0,1.004484305,5146.0,367.0,1130.0
218.0,1.030732861,5673.0,374.0,1010.0
264.0,1.07755102,6104.0,317.0,1214.0
233.0,1.019693654,6210.0,298.0,1410.0
207.0,1.056122449,4937.0,256.0,1158.0
219.0,1.011547344,5193.0,295.0,1246.0
211.0,1.029268293,5502.0,364.0,1010.0
243.0,1.021008403,6002.0,341.0,1349.0
249.0,1.018404908,5374.0,355.0,1168.0
238.0,1.002105263,5890.0,338.0,786.0
263.0,1.043650794,5860.0,358.0,1202.0
248.0,1.018480493,5555.0,302.0,1128.0
200.0,1.104972376,4710.0,293.0,1043.0
212.0,1.036674817,5449.0,290.0,929.0
200.0,1.012658228,5161.0,336.0,1052.0
210.0,1.009615385,5053.0,310.0,795.0
227.0,1.0248307,6403.0,282.0,1390.0
226.0,1.029612756,5496.0,286.0,750.0
224.0,1.071770335,4545.0,317.0,939.0
225.0,1.032110092,4470.0,364.0,712.0
247.0,1.046610169,6211.0,341.0,954.0
234.0,1.044642857,5591.0,346.0,1249.0
209.0,1.027027027,5067.0,376.0,1040.0
232.0,1.015317287,5648.0,411.0,862.0
262.0,1.089397089,5789.0,310.0,931.0
245.0,1.062906725,5890.0,312.0,1290.0
219.0,1.086848635,5343.0,323.0,1047.0
223.0,1.079903148,5433.0,377.0,931.0
212.0,1.054726368,5095.0,358.0,1114.0
269.0,1.054901961,6282.0,381.0,1348.0
202.0,1.08310992,5166.0,293.0,1319.0
206.0,1.0,4708.0,298.0,603.0
221.0,1.044917258,5677.0,297.0,1223.0
225.0,1.113861386,5500.0,243.0,1000.0
217.0,1.048309179,4689.0,301.0,936.0
241.0,1.038793103,5975.0,318.0,944.0
215.0,1.009389671,5250.0,317.0,996.0
232.0,1.015317287,5604.0,360.0,1156.0
221.0,1.006833713,5355.0,350.0,1257.0
209.0,1.004807692,5060.0,330.0,1309.0
206.0,1.051020408,4367.0,343.0,746.0
223.0,1.064439141,5085.0,332.0,899.0
251.0,1.06581741,6097.0,391.0,1120.0
250.0,1.03950104,5839.0,410.0,1196.0
224.0,1.082125604,5253.0,254.0,1353.0
214.0,1.026378897,5203.0,360.0,914.0
205.0,1.009852217,5212.0,310.0,1129.0
212.0,1.011933174,5391.0,281.0,1265.0
280.0,1.018181818,6244.0,386.0,1077.0
221.0,1.080684597,5445.0,318.0,949.0
190.0,1.021505376,4306.0,308.0,731.0
220.0,1.037735849,5564.0,355.0,1141.0
251.0,1.012096774,6127.0,386.0,1032.0
224.0,1.020501139,5630.0,350.0,1126.0
224.0,1.074340528,5700.0,302.0,930.0
202.0,1.025380711,4525.0,321.0,911.0
229.0,1.002188184,5736.0,345.0,1063.0
228.0,1.04587156,4976.0,306.0,766.0
216.0,1.061425061,4944.0,316.0,977.0
216.0,1.018867925,5341.0,306.0,822.0
220.0,1.035294118,5399.0,296.0,952.0
227.0,1.008888889,6116.0,345.0,1034.0
210.0,1.002386635,4979.0,331.0,660.0
202.0,1.038560411,5097.0,241.0,1054.0
269.0,1.030651341,6037.0,330.0,1113.0
251.0,1.061310782,6223.0,344.0,1544.0
253.0,1.041152263,6007.0,299.0,1124.0
270.0,1.024667932,6544.0,290.0,1329.0
279.0,1.014545455,6773.0,343.0,1456.0
211.0,1.07106599,4779.0,338.0,783.0
222.0,1.023041475,5284.0,330.0,1120.0
194.0,1.007792208,4965.0,281.0,871.0
232.0,1.042696629,5411.0,295.0,1096.0
198.0,1.025906736,4658.0,316.0,1169.0
231.0,1.038202247,5695.0,381.0,1263.0
238.0,1.012765957,5593.0,332.0,1250.0
226.0,1.066037736,5090.0,382.0,1020.0
231.0,1.01986755,5372.0,299.0,974.0
210.0,1.02189781,5107.0,304.0,921.0
218.0,1.060827251,5051.0,321.0,1211.0
217.0,1.016393443,5416.0,366.0,1189.0
204.0,1.02,5549.0,278.0,1276.0
210.0,1.052631579,5134.0,298.0,1038.0
203.0,1.068421053,4948.0,348.0,1161.0
219.0,1.00921659,5643.0,335.0,1347.0
203.0,1.01754386,5210.0,330.0,671.0
239.0,1.019189765,5592.0,399.0,1011.0
210.0,1.004784689,4626.0,299.0,891.0
197.0,1.020725389,4704.0,361.0,897.0
229.0,1.022321429,5530.0,315.0,1209.0
235.0,1.012931034,5576.0,332.0,1000.0
205.0,1.067708333,5139.0,330.0,1170.0
239.0,1.019189765,6052.0,350.0,1187.0
196.0,1.010309278,4896.0,320.0,964.0
199.0,1.217125382,4553.0,296.0,1179.0
243.0,1.061135371,5369.0,371.0,1007.0
233.0,1.008658009,5573.0,361.0,1031.0
233.0,1.035555556,5518.0,351.0,1427.0
204.0,1.022556391,5574.0,352.0,1091.0
256.0,1.091684435,6135.0,302.0,1110.0
201.0,1.089430894,4690.0,340.0,809.0
253.0,1.06302521,5545.0,381.0,1128.0
232.0,1.0,5422.0,300.0,963.0
207.0,1.024752475,4859.0,325.0,1356.0
204.0,1.027707809,4515.0,349.0,1188.0
261.0,1.058823529,6099.0,330.0,854.0
199.0,1.036458333,4795.0,278.0,655.0
208.0,1.050505051,4876.0,347.0,984.0
256.0,1.030181087,5284.0,337.0,927.0
220.0,1.020881671,5085.0,299.0,1110.0
227.0,1.022522523,5264.0,309.0,756.0
229.0,1.060185185,5572.0,327.0,933.0
268.0,1.024856597,5531.0,331.0,860.0
251.0,1.072649573,5476.0,323.0,1113.0
198.0,1.010204082,4870.0,289.0,797.0
207.0,1.112903226,4600.0,277.0,736.0
237.0,1.058035714,5795.0,311.0,1021.0
174.0,1.029585799,4036.0,294.0,1013.0
215.0,1.004672897,4971.0,311.0,989.0
169.0,1.027355623,4323.0,325.0,771.0
232.0,1.008695652,6120.0,316.0,1529.0
195.0,1.018276762,4857.0,329.0,1154.0
210.0,1.102362205,4646.0,350.0,1054.0
200.0,1.081081081,4265.0,388.0,761.0
236.0,1.019438445,5795.0,367.0,1111.0
227.0,1.115479115,5054.0,332.0,1076.0
229.0,1.043280182,5927.0,268.0,780.0
252.0,1.045643154,5724.0,279.0,1019.0
256.0,1.017892644,6160.0,389.0,1062.0
238.0,1.0625,5348.0,337.0,1282.0
254.0,1.011952191,6100.0,304.0,1169.0
213.0,1.007092199,5592.0,322.0,1157.0
227.0,1.06323185,5256.0,320.0,1002.0
274.0,1.011070111,6065.0,345.0,1436.0
243.0,1.038461538,5133.0,391.0,853.0
228.0,1.013333333,5341.0,336.0,1379.0
187.0,1.013550136,5073.0,254.0,1007.0
223.0,1.025287356,5834.0,363.0,963.0
240.0,1.01910828,5924.0,292.0,1035.0
219.0,1.12596401,5414.0,357.0,1060.0
198.0,1.047619048,4890.0,297.0,869.0
235.0,1.008583691,5754.0,321.0,1384.0
252.0,1.020242915,6529.0,361.0,1780.0
208.0,1.053164557,4815.0,325.0,935.0
239.0,1.146282974,5612.0,352.0,1061.0
258.0,1.011764706,6458.0,344.0,1281.0
220.0,1.047619048,5547.0,369.0,891.0
236.0,1.1002331,5487.0,320.0,1047.0
212.0,1.007125891,5620.0,325.0,1273.0
212.0,1.029126214,5469.0,299.0,1014.0
270.0,1.015037594,6384.0,383.0,1640.0
240.0,1.025641026,5851.0,348.0,1195.0
237.0,1.039473684,5099.0,316.0,897.0
263.0,1.0562249,5900.0,371.0,1377.0
256.0,1.05785124,5788.0,325.0,966.0
211.0,1.098958333,4831.0,326.0,830.0
239.0,1.043668122,6463.0,391.0,1390.0
258.0,1.061728395,5419.0,324.0,1095.0
215.0,1.009389671,5032.0,284.0,1167.0
193.0,1.005208333,4621.0,376.0,1087.0
265.0,1.055776892,5452.0,347.0,1158.0
229.0,1.02690583,5568.0,334.0,1072.0
255.0,1.135857461,6838.0,356.0,1553.0
198.0,1.061662198,5020.0,310.0,864.0
254.0,1.056133056,6171.0,362.0,1078.0
243.0,1.002061856,5791.0,338.0,924.0
230.0,1.019955654,4610.0,354.0,764.0
222.0,1.018348624,6059.0,361.0,1239.0
197.0,1.064864865,4884.0,315.0,894.0
220.0,1.011494253,5884.0,328.0,1257.0
233.0,1.125603865,5717.0,310.0,1294.0
255.0,1.034482759,6503.0,317.0,1238.0
197.0,1.145348837,4602.0,340.0,1011.0
215.0,1.016548463,5185.0,324.0,808.0
251.0,1.056842105,5578.0,369.0,1142.0
228.0,1.04587156,5147.0,379.0,1090.0
177.0,1.008547009,4556.0,273.0,724.0
236.0,1.058295964,5893.0,409.0,1086.0
246.0,1.01443299,5791.0,353.0,1059.0
219.0,1.081481481,5620.0,319.0,1069.0
283.0,1.01981982,6413.0,313.0,1309.0
205.0,1.032745592,5081.0,352.0,1065.0
227.0,1.0,4993.0,406.0,928.0
217.0,1.066339066,5100.0,335.0,711.0
203.0,1.065616798,4637.0,350.0,898.0
210.0,1.026894866,5021.0,290.0,1006.0
234.0,1.04,5224.0,393.0,814.0
185.0,1.107784431,4619.0,296.0,1169.0
237.0,1.019354839,5947.0,318.0,1336.0
226.0,1.018018018,5714.0,365.0,1138.0
204.0,1.051546392,4810.0,302.0,739.0
226.0,1.013452915,5729.0,338.0,1202.0
246.0,1.064935065,6058.0,360.0,1141.0
232.0,1.024282561,4991.0,394.0,1093.0
242.0,1.043103448,5294.0,361.0,882.0
227.0,1.027149321,5630.0,294.0,913.0
215.0,1.111111111,5040.0,348.0,1037.0
265.0,1.043307087,5878.0,372.0,1168.0
219.0,1.060532688,5109.0,278.0,1063.0
233.0,1.019693654,5408.0,329.0,965.0
252.0,1.012048193,5596.0,340.0,1121.0
216.0,1.004651163,5137.0,365.0,929.0
206.0,1.051020408,5463.0,325.0,1155.0
253.0,1.072033898,5292.0,250.0,799.0
259.0,1.019685039,6360.0,374.0,1360.0
207.0,1.027295285,5037.0,321.0,877.0
203.0,1.0,4722.0,307.0,808.0
224.0,1.041860465,5907.0,347.0,1126.0
246.0,1.044585987,5764.0,340.0,896.0
189.0,1.044198895,4501.0,288.0,1165.0
195.0,1.04,4859.0,293.0,1041.0
238.0,1.008474576,5849.0,298.0,1624.0
245.0,1.042553191,5804.0,372.0,1154.0
247.0,1.008163265,5735.0,385.0,1187.0
222.0,1.025404157,5012.0,271.0,694.0
254.0,1.032520325,5737.0,381.0,1211.0
254.0,1.016,6099.0,346.0,1535.0
222.0,1.020689655,4990.0,348.0,1159.0
212.0,1.054726368,5444.0,334.0,1015.0
233.0,1.073732719,5887.0,344.0,1156.0
248.0,1.046413502,5677.0,354.0,1382.0
250.0,1.063829787,6078.0,342.0,1306.0
266.0,1.013333333,6263.0,371.0,1517.0
201.0,1.012594458,5027.0,342.0,988.0
197.0,1.018087855,4641.0,303.0,1068.0
221.0,1.027906977,4813.0,356.0,787.0
207.0,1.004854369,5345.0,380.0,1300.0
220.0,1.075794621,5464.0,263.0,1048.0
251.0,1.008032129,6117.0,390.0,1199.0
220.0,1.065375303,5570.0,343.0,1322.0
238.0,1.043859649,5700.0,322.0,1186.0
222.0,1.016018307,5377.0,366.0,943.0
221.0,1.037558685,5239.0,333.0,714.0
241.0,1.021186441,5531.0,307.0,934.0
250.0,1.041666667,5838.0,311.0,955.0
193.0,1.0,5141.0,311.0,1183.0
249.0,1.064102564,5553.0,315.0,816.0
209.0,1.060913706,4733.0,337.0,599.0
260.0,1.04,6089.0,315.0,1396.0
210.0,1.031941032,5249.0,354.0,1074.0
251.0,1.018255578,6172.0,291.0,1295.0
235.0,1.028446389,6455.0,260.0,1092.0
194.0,1.034666667,4609.0,326.0,920.0
226.0,1.076190476,5352.0,324.0,981.0
201.0,1.158501441,4781.0,290.0,1217.0
252.0,1.063291139,6487.0,320.0,1450.0
221.0,1.0,5291.0,312.0,944.0
202.0,1.035897436,4995.0,265.0,983.0
197.0,1.007672634,4687.0,340.0,1055.0
227.0,1.060747664,5822.0,291.0,1482.0
229.0,1.024608501,5899.0,323.0,837.0
232.0,1.010893246,5458.0,354.0,863.0
255.0,1.017964072,5473.0,344.0,1017.0
207.0,1.019704433,5015.0,311.0,995.0
243.0,1.023157895,6201.0,327.0,1272.0
206.0,1.00243309,5405.0,406.0,997.0
200.0,1.017811705,5249.0,345.0,1580.0
230.0,1.022222222,5823.0,345.0,1532.0
214.0,1.023923445,5380.0,313.0,1026.0
264.0,1.056,6385.0,334.0,1372.0
206.0,1.056410256,5050.0,331.0,793.0
246.0,1.035789474,6678.0,338.0,1309.0
214.0,1.021479714,5549.0,369.0,1285.0
226.0,1.048723898,5605.0,370.0,1073.0
273.0,1.016759777,6962.0,289.0,1453.0
245.0,1.029411765,5207.0,353.0,664.0
198.0,1.017994859,5161.0,369.0,1072.0
227.0,1.013392857,4920.0,276.0,1298.0
187.0,1.050561798,4703.0,320.0,858.0
258.0,1.040322581,5743.0,395.0,1155.0
285.0,1.040145985,6812.0,356.0,987.0
191.0,1.070028011,4505.0,313.0,705.0
226.0,1.029612756,5420.0,350.0,1363.0
213.0,1.03649635,5302.0,346.0,1161.0
227.0,1.006651885,5722.0,320.0,1354.0
190.0,1.016042781,4639.0,375.0,845.0
212.0,1.04691358,4968.0,335.0,997.0
223.0,1.025287356,4692.0,318.0,1188.0
197.0,1.042328042,5045.0,279.0,769.0
222.0,1.023041475,5168.0,337.0,904.0
271.0,1.026515152,6121.0,319.0,1126.0
220.0,1.037735849,5260.0,309.0,1323.0
228.0,1.020134228,5872.0,262.0,1312.0
251.0,1.032921811,5558.0,331.0,1078.0
231.0,1.118644068,5701.0,306.0,1333.0
286.0,1.036231884,6946.0,350.0,1287.0
203.0,1.03307888,4963.0,327.0,1011.0
224.0,1.049180328,5004.0,306.0,1003.0
238.0,1.064876957,5830.0,373.0,1038.0
241.0,1.021186441,5592.0,343.0,837.0
244.0,1.018789144,5995.0,365.0,1052.0
202.0,1.094850949,4528.0,251.0,799.0
229.0,1.006593407,5411.0,324.0,1200.0
223.0,1.020594966,5143.0,297.0,1019.0
229.0,1.100961538,4996.0,264.0,904.0
210.0,1.014492754,4674.0,335.0,820.0
171.0,1.04587156,4334.0,329.0,1052.0
235.0,1.019522777,5166.0,288.0,870.0
242.0,1.043103448,5632.0,340.0,1366.0
297.0,1.011925043,7373.0,376.0,1754.0
211.0,1.007159905,5564.0,322.0,1166.0
225.0,1.006711409,5288.0,331.0,942.0
249.0,1.010141988,6043.0,387.0,1052.0
218.0,1.060827251,5883.0,289.0,1201.0
252.0,1.112582781,5960.0,323.0,1643.0
232.0,1.024282561,5637.0,322.0,1434.0
205.0,1.051282051,4771.0,288.0,950.0
246.0,1.008196721,6113.0,300.0,1276.0
207.0,1.048101266,5192.0,344.0,1415.0
232.0,1.035714286,5361.0,352.0,1225.0
194.0,1.007792208,4689.0,336.0,1289.0
197.0,1.04787234,4625.0,334.0,844.0
206.0,1.009803922,4745.0,324.0,794.0
239.0,1.006315789,5540.0,324.0,1124.0
230.0,1.047835991,5092.0,327.0,898.0
229.0,1.029213483,5809.0,222.0,962.0
247.0,1.020661157,5865.0,403.0,1424.0
272.0,1.013035382,6774.0,276.0,1669.0
214.0,1.031325301,5339.0,317.0,1215.0
248.0,1.048625793,5675.0,331.0,1128.0
225.0,1.06888361,5250.0,310.0,671.0
225.0,1.06888361,6071.0,270.0,1169.0
217.0,1.028436019,5218.0,292.0,978.0
242.0,1.12037037,5615.0,309.0,941.0
238.0,1.006342495,5347.0,384.0,1210.0
221.0,1.002267574,5602.0,352.0,1032.0
213.0,1.021582734,5353.0,309.0,1181.0
237.0,1.002114165,5789.0,294.0,1355.0
240.0,1.01910828,6139.0,346.0,1394.0
191.0,1.024128686,5080.0,337.0,1273.0
242.0,1.034188034,6043.0,318.0,1453.0
238.0,1.028077754,5319.0,362.0,1282.0
251.0,1.041493776,6115.0,319.0,1324.0
234.0,1.068493151,5258.0,293.0,1075.0
210.0,1.0,5122.0,357.0,1273.0
238.0,1.043859649,5445.0,320.0,1241.0
255.0,1.051546392,5676.0,336.0,1161.0
280.0,1.012658228,6792.0,353.0,1634.0
195.0,1.012987013,4858.0,308.0,761.0
211.0,1.039408867,4996.0,283.0,734.0
251.0,1.006012024,6410.0,359.0,1346.0
230.0,1.026785714,5644.0,344.0,1369.0
215.0,1.048780488,5161.0,353.0,701.0
201.0,1.030769231,5371.0,285.0,927.0
247.0,1.046610169,5574.0,339.0,1066.0
224.0,1.069212411,5544.0,333.0,1318.0
244.0,1.020920502,5899.0,351.0,937.0
223.0,1.087804878,4760.0,345.0,990.0
217.0,1.018779343,5437.0,320.0,922.0
194.0,1.06010929,4598.0,242.0,1147.0
198.0,1.012787724,5096.0,290.0,1052.0
228.0,1.085714286,5588.0,341.0,1248.0
224.0,1.098039216,5793.0,293.0,1456.0
254.0,1.064989518,5715.0,306.0,952.0
235.0,1.060948081,5753.0,348.0,955.0
279.0,1.062857143,6742.0,351.0,1552.0
247.0,1.042194093,5605.0,299.0,1321.0
234.0,1.042316258,5667.0,288.0,1002.0
198.0,1.028571429,4341.0,312.0,651.0
232.0,1.045045045,5156.0,306.0,732.0
228.0,1.031674208,5057.0,410.0,861.0
182.0,1.034090909,4841.0,334.0,1405.0
239.0,1.109048724,5847.0,311.0,1277.0
239.0,1.064587973,5995.0,338.0,1364.0
227.0,1.029478458,5593.0,334.0,928.0
215.0,1.002331002,5646.0,312.0,1107.0
216.0,1.014084507,5228.0,297.0,799.0
233.0,1.019693654,5519.0,283.0,1086.0
273.0,1.038022814,6745.0,409.0,960.0
212.0,1.078880407,4920.0,239.0,704.0
237.0,1.067567568,6122.0,296.0,1529.0
254.0,1.011952191,6351.0,361.0,1423.0
228.0,1.117647059,4992.0,348.0,1048.0
240.0,1.100917431,5782.0,254.0,1113.0
229.0,1.033860045,5764.0,344.0,1406.0
238.0,1.037037037,5780.0,294.0,1241.0
221.0,1.047393365,5704.0,332.0,1219.0
261.0,1.056680162,5739.0,381.0,1025.0
216.0,1.026128266,4982.0,242.0,1094.0
219.0,1.073529412,5352.0,365.0,949.0
233.0,1.019693654,5283.0,353.0,1068.0
198.0,1.012787724,5028.0,344.0,1167.0
196.0,1.028871391,4920.0,324.0,1004.0
225.0,1.004464286,5287.0,308.0,1070.0
251.0,1.037190083,5630.0,351.0,843.0
206.0,1.012285012,4993.0,347.0,975.0
252.0,1.005988024,6427.0,355.0,1620.0
213.0,1.03902439,5114.0,314.0,905.0
246.0,1.01443299,6319.0,307.0,1125.0
235.0,1.211340206,6103.0,333.0,1448.0
252.0,1.028571429,6171.0,300.0,1030.0
239.0,1.034632035,5553.0,370.0,1387.0
173.0,1.011695906,4799.0,337.0,1392.0
205.0,1.035353535,4734.0,322.0,638.0
224.0,1.044289044,5742.0,322.0,1370.0
261.0,1.005780347,6703.0,358.0,1563.0
244.0,1.027368421,6272.0,305.0,1145.0
239.0,1.021367521,5184.0,295.0,850.0
189.0,1.010695187,4372.0,271.0,703.0
238.0,1.032537961,5660.0,308.0,1160.0
217.0,1.048309179,5457.0,316.0,1003.0
252.0,1.041322314,6133.0,412.0,953.0
224.0,1.051643192,5369.0,374.0,844.0
249.0,1.020491803,5816.0,317.0,832.0
223.0,1.037209302,5398.0,380.0,1107.0
197.0,1.094444444,4776.0,320.0,1024.0
253.0,1.076595745,5534.0,314.0,1046.0
215.0,1.04622871,4992.0,377.0,649.0
219.0,1.086848635,4916.0,280.0,1185.0
233.0,1.142156863,5615.0,266.0,1255.0
229.0,1.072599532,5507.0,287.0,764.0
261.0,1.027559055,6405.0,375.0,1057.0
182.0,1.034090909,4780.0,401.0,1091.0
256.0,1.019920319,6065.0,291.0,966.0
234.0,1.063636364,5139.0,318.0,927.0
250.0,1.018329939,5442.0,339.0,1060.0
254.0,1.009940358,6224.0,324.0,1153.0
263.0,1.077868852,5876.0,303.0,851.0
247.0,1.042194093,5795.0,376.0,850.0
212.0,1.052109181,4788.0,357.0,784.0
195.0,1.012987013,4956.0,288.0,826.0
218.0,1.021077283,4977.0,302.0,929.0
222.0,1.006802721,5747.0,327.0,1300.0
226.0,1.020316027,5725.0,317.0,1063.0
237.0,1.050997783,5745.0,329.0,1054.0
208.0,1.115281501,4995.0,333.0,865.0
204.0,1.040816327,5003.0,307.0,706.0
240.0,1.01910828,5295.0,364.0,910.0
240.0,1.01910828,5525.0,339.0,695.0
212.0,1.021686747,5004.0,269.0,1035.0
208.0,1.002409639,4812.0,284.0,724.0
211.0,1.019323671,4788.0,344.0,837.0
241.0,1.034334764,6286.0,316.0,1041.0
226.0,1.006681514,5574.0,330.0,1082.0
221.0,1.002267574,5298.0,305.0,1007.0
215.0,1.066997519,4924.0,360.0,766.0
219.0,1.00921659,5701.0,325.0,1096.0
212.0,1.04691358,5514.0,345.0,1007.0
229.0,1.017777778,5932.0,326.0,887.0
218.0,1.021077283,5321.0,298.0,839.0
221.0,1.023148148,5668.0,301.0,1331.0
242.0,1.07079646,5639.0,273.0,1129.0
208.0,1.022113022,5286.0,361.0,1168.0
231.0,1.022123894,5526.0,412.0,1383.0
217.0,1.028436019,5011.0,259.0,1057.0
209.0,1.019512195,4933.0,343.0,901.0
233.0,1.040178571,5287.0,343.0,1072.0
238.0,1.043859649,5785.0,330.0,1134.0
223.0,1.02293578,5094.0,322.0,694.0
239.0,1.043668122,5851.0,316.0,1412.0
252.0,1.056603774,5544.0,367.0,1045.0
224.0,1.020501139,5539.0,363.0,1022.0
228.0,1.022421525,5926.0,343.0,1103.0
239.0,1.066964286,5858.0,326.0,1375.0
212.0,1.04950495,5336.0,287.0,959.0
210.0,1.02189781,5240.0,309.0,905.0
253.0,1.069767442,5473.0,290.0,1137.0
190.0,1.02425876,4465.0,271.0,867.0
234.0,1.006451613,5157.0,323.0,1095.0
269.0,1.040618956,5737.0,343.0,1153.0
256.0,1.019920319,6912.0,314.0,1283.0
254.0,1.005940594,6248.0,419.0,1346.0
230.0,1.038374718,5859.0,263.0,1730.0
225.0,1.011235955,5753.0,381.0,1059.0
201.0,1.072,4931.0,361.0,844.0
261.0,1.01754386,6936.0,366.0,1421.0
223.0,1.020594966,4541.0,295.0,769.0
232.0,1.069124424,5060.0,336.0,960.0
187.0,1.019073569,5076.0,329.0,1161.0
234.0,1.044642857,5569.0,320.0,1121.0
196.0,1.059459459,4804.0,357.0,919.0
240.0,1.023454158,5933.0,318.0,721.0
222.0,1.020689655,5327.0,327.0,998.0
230.0,1.055045872,5629.0,348.0,1125.0
245.0,1.029411765,6059.0,389.0,1013.0
250.0,1.037344398,5158.0,320.0,1052.0
249.0,1.004032258,5939.0,301.0,990.0
251.0,1.043659044,6338.0,390.0,1121.0
193.0,1.040431267,4527.0,235.0,867.0
216.0,1.040963855,5733.0,385.0,1128.0
225.0,1.00896861,5906.0,321.0,945.0
192.0,1.0,4854.0,301.0,1166.0
262.0,1.033530572,6174.0,328.0,1125.0
259.0,1.001934236,5864.0,260.0,945.0
194.0,1.054347826,4325.0,344.0,949.0
225.0,1.066350711,5750.0,343.0,1276.0
226.0,1.006681514,5889.0,385.0,1321.0
264.0,1.039370079,6134.0,337.0,1297.0
209.0,1.045,5101.0,369.0,1066.0
243.0,1.018867925,6123.0,354.0,1212.0
255.0,1.040816327,5906.0,385.0,1120.0
205.0,1.007371007,4805.0,316.0,891.0
217.0,1.021176471,5268.0,339.0,747.0
228.0,1.055555556,5464.0,320.0,995.0
261.0,1.078512397,5559.0,327.0,861.0
231.0,1.01986755,6304.0,357.0,1356.0
213.0,1.059701493,5207.0,328.0,1080.0
198.0,1.073170732,4684.0,400.0,1147.0
209.0,1.042394015,5301.0,296.0,1087.0
195.0,1.029023747,4576.0,280.0,925.0
215.0,1.064356436,5231.0,338.0,1259.0
239.0,1.004201681,5870.0,408.0,977.0
239.0,1.076576577,5372.0,372.0,1209.0
239.0,1.012711864,6239.0,414.0,1307.0
233.0,1.002150538,5635.0,327.0,1324.0
262.0,1.03968254,5866.0,273.0,1087.0
240.0,1.034482759,5787.0,281.0,1177.0
185.0,1.002710027,4848.0,261.0,763.0
257.0,1.00390625,5728.0,329.0,1276.0
238.0,1.006342495,5678.0,324.0,1039.0
219.0,1.152631579,4941.0,316.0,992.0
233.0,1.019693654,5359.0,351.0,830.0
233.0,1.04954955,5762.0,307.0,1040.0
239.0,1.021367521,5777.0,394.0,1133.0
242.0,1.018947368,5967.0,330.0,1477.0
204.0,1.048843188,5344.0,336.0,1024.0
196.0,1.002557545,4821.0,276.0,960.0
220.0,1.037735849,5956.0,357.0,1417.0
206.0,1.05370844,5094.0,333.0,1001.0
233.0,1.026431718,5807.0,338.0,1442.0
235.0,1.017316017,5783.0,323.0,1431.0
201.0,1.005,4796.0,310.0,859.0
234.0,1.044642857,5224.0,351.0,1122.0
226.0,1.066037736,5517.0,358.0,1082.0
233.0,1.010845987,5086.0,348.0,977.0
225.0,1.020408163,5866.0,285.0,1361.0
257.0,1.073068894,5954.0,335.0,1016.0
211.0,1.0,4827.0,319.0,801.0
241.0,1.068736142,5635.0,291.0,927.0
247.0,1.035639413,5969.0,383.0,1218.0
240.0,1.048034934,5450.0,321.0,1098.0
205.0,1.045918367,4833.0,343.0,756.0
274.0,1.012939002,6263.0,295.0,1704.0
